time,bid1,bid_size1,ask1,ask_size1,bid2,bid_size2,ask2,ask_size2
2021-09-29 11:12:36.705090-04:00,18.18,1484,18.19,1115,16.59,4280,16.6,2894
2021-09-29 11:12:36.705090-04:00,18.18,1484,18.19,1115,16.59,4280,16.6,2894
2021-09-29 11:12:36.705090-04:00,18.18,1484,18.19,1115,16.59,4165,16.6,2881
2021-09-29 11:12:36.705090-04:00,18.18,1204,18.19,2391,16.59,4165,16.6,2881
2021-09-29 11:12:36.705090-04:00,18.18,1204,18.19,2391,16.59,4165,16.6,2881
2021-09-29 11:12:36.705090-04:00,18.18,1337,18.19,2286,16.59,4165,16.6,2881
2021-09-29 11:12:46.232616-04:00,18.18,1337,18.19,2286,16.59,4165,16.6,2881
2021-09-29 11:12:46.232616-04:00,18.18,1337,18.19,2286,16.59,4165,16.6,2881
2021-09-29 11:12:46.232616-04:00,18.18,1337,18.19,2286,16.59,4193,16.6,2450
2021-09-29 11:12:46.232616-04:00,18.18,1337,18.19,2286,16.59,4193,16.6,2450
2021-09-29 11:12:46.232616-04:00,18.18,871,18.19,2098,16.59,4193,16.6,2450
2021-09-29 11:12:58.709600-04:00,18.18,871,18.19,2098,16.59,4193,16.6,2450
2021-09-29 11:12:58.709600-04:00,18.18,871,18.19,2098,16.59,4021,16.6,2870
2021-09-29 11:12:58.709600-04:00,18.18,871,18.19,2098,16.59,4021,16.6,2870
2021-09-29 11:13:05.249770-04:00,18.18,871,18.19,2098,16.59,4021,16.6,2870
2021-09-29 11:13:05.249770-04:00,18.18,871,18.19,2098,16.59,4021,16.6,2870
2021-09-29 11:13:05.249770-04:00,18.18,871,18.19,2098,16.59,4021,16.6,2870
2021-09-29 11:13:05.249770-04:00,18.18,871,18.19,2098,16.59,4252,16.6,2351
2021-09-29 11:13:05.249770-04:00,18.18,1450,18.19,1685,16.59,4252,16.6,2351
2021-09-29 11:13:05.249770-04:00,18.18,1450,18.19,1685,16.59,4252,16.6,2351
2021-09-29 11:13:18.462447-04:00,18.18,1450,18.19,1685,16.59,3941,16.6,2110
2021-09-29 11:13:18.462447-04:00,18.18,804,18.19,2337,16.59,3941,16.6,2110
2021-09-29 11:13:18.462447-04:00,18.18,804,18.19,2337,16.59,3941,16.6,2110
2021-09-29 11:13:30.383125-04:00,18.18,804,18.19,2337,16.59,3941,16.6,2110
2021-09-29 11:13:30.383125-04:00,18.18,804,18.19,2337,16.59,3941,16.6,2110
2021-09-29 11:13:30.383125-04:00,18.18,804,18.19,2337,16.59,4219,16.6,2102
2021-09-29 11:13:30.383125-04:00,18.18,1955,18.19,1431,16.59,4219,16.6,2102
2021-09-29 11:13:30.383125-04:00,18.18,1955,18.19,1431,16.59,4219,16.6,2102
2021-09-29 11:13:33.296336-04:00,18.18,1955,18.19,1431,16.59,4219,16.6,2102
2021-09-29 11:13:33.296336-04:00,18.18,1955,18.19,1431,16.59,4219,16.6,2102
2021-09-29 11:13:33.296336-04:00,18.18,1955,18.19,1431,16.59,4219,16.6,2102
2021-09-29 11:13:33.296336-04:00,18.18,1955,18.19,1431,16.59,4215,16.6,2103
2021-09-29 11:13:33.296336-04:00,18.18,1936,18.19,1227,16.59,4215,16.6,2103
2021-09-29 11:13:48.366046-04:00,18.18,1936,18.19,1227,16.59,4215,16.6,2103
2021-09-29 11:13:48.366046-04:00,18.18,1936,18.19,1227,16.59,4259,16.6,1533
2021-09-29 11:13:48.366046-04:00,18.18,2078,18.19,503,16.59,4259,16.6,1533
2021-09-29 11:13:48.366046-04:00,18.18,2078,18.19,503,16.59,4259,16.6,1533
2021-09-29 11:13:48.366046-04:00,18.18,2078,18.19,503,16.59,4259,16.6,1533
2021-09-29 11:13:48.366046-04:00,18.18,2078,18.19,503,16.59,4259,16.6,1533
2021-09-29 11:13:57.350026-04:00,18.18,2078,18.19,503,16.59,4259,16.6,1533
2021-09-29 11:13:57.350026-04:00,18.18,2078,18.19,503,16.59,4259,16.6,1533
2021-09-29 11:13:57.350026-04:00,18.18,2078,18.19,503,16.6,3846,16.61,2709
2021-09-29 11:13:57.350026-04:00,18.19,2732,18.2,519,16.6,3846,16.61,2709
2021-09-29 11:13:57.350026-04:00,18.19,2732,18.2,519,16.6,3846,16.61,2709
2021-09-29 11:14:10.650469-04:00,18.19,2732,18.2,519,16.6,3846,16.61,2709
2021-09-29 11:14:10.650469-04:00,18.2,2816,18.21,441,16.6,4635,16.61,2034
2021-09-29 11:14:12.376852-04:00,18.2,2816,18.21,441,16.6,4635,16.61,2034
2021-09-29 11:14:12.376852-04:00,18.2,2817,18.21,356,16.6,4726,16.61,1883
2021-09-29 11:14:12.376852-04:00,18.2,2817,18.21,356,16.6,4726,16.61,1883
2021-09-29 11:14:27.490443-04:00,18.2,2817,18.21,356,16.6,4726,16.61,1883
2021-09-29 11:14:27.490443-04:00,18.2,2817,18.21,356,16.6,4726,16.61,1883
2021-09-29 11:14:27.490443-04:00,18.2,2817,18.21,356,16.6,4734,16.61,58
2021-09-29 11:14:27.490443-04:00,18.21,490,18.22,1739,16.6,4734,16.61,58
2021-09-29 11:14:32.508026-04:00,18.21,490,18.22,1739,16.6,4734,16.61,58
2021-09-29 11:14:32.508026-04:00,18.21,490,18.22,1739,16.6,4734,16.61,58
2021-09-29 11:14:37.548552-04:00,18.21,490,18.22,1739,16.6,4734,16.61,58
2021-09-29 11:14:37.548552-04:00,18.21,490,18.22,1739,16.6,4734,16.61,58
2021-09-29 11:14:37.548552-04:00,18.2,645,18.21,3039,16.6,4796,16.61,2784
2021-09-29 11:14:37.548552-04:00,18.2,645,18.21,3039,16.6,4796,16.61,2784
2021-09-29 11:14:51.008565-04:00,18.2,645,18.21,3039,16.6,4796,16.61,2784
2021-09-29 11:14:51.008565-04:00,18.2,645,18.21,3039,16.6,4796,16.61,2784
2021-09-29 11:14:51.008565-04:00,18.2,645,18.21,3039,16.6,4796,16.61,2784
2021-09-29 11:14:51.008565-04:00,18.2,771,18.21,3082,16.6,4315,16.61,2694
2021-09-29 11:14:51.008565-04:00,18.2,771,18.21,3082,16.6,4315,16.61,2694
2021-09-29 11:14:51.008565-04:00,18.2,771,18.21,3082,16.6,4315,16.61,2694
2021-09-29 11:14:58.630188-04:00,18.2,2199,18.21,1039,16.6,4315,16.61,2694
2021-09-29 11:14:58.630188-04:00,18.2,2199,18.21,1039,16.6,4598,16.61,1931
2021-09-29 11:14:58.630188-04:00,18.2,2199,18.21,1039,16.6,4598,16.61,1931
2021-09-29 11:14:58.630188-04:00,18.2,2199,18.21,1039,16.6,4598,16.61,1931
2021-09-29 11:15:07.285047-04:00,18.2,1431,18.21,2400,16.6,4598,16.61,1931
2021-09-29 11:15:07.285047-04:00,18.2,1431,18.21,2400,16.6,4565,16.61,2579
2021-09-29 11:15:07.285047-04:00,18.2,1431,18.21,2400,16.6,4565,16.61,2579
2021-09-29 11:15:07.285047-04:00,18.2,1431,18.21,2400,16.6,4565,16.61,2579
2021-09-29 11:15:07.285047-04:00,18.2,1431,18.21,2400,16.6,4565,16.61,2579
2021-09-29 11:15:18.263697-04:00,18.19,2357,18.2,953,16.6,4565,16.61,2579
2021-09-29 11:15:18.264692-04:00,18.19,2357,18.2,953,16.6,4565,16.61,2579
2021-09-29 11:15:18.264692-04:00,18.19,2357,18.2,953,16.6,4565,16.61,2579
2021-09-29 11:15:18.264692-04:00,18.19,2357,18.2,953,16.6,3899,16.61,2875
2021-09-29 11:15:23.273301-04:00,18.19,2357,18.2,953,16.6,3899,16.61,2875
2021-09-29 11:15:23.273301-04:00,18.19,2357,18.2,953,16.6,3899,16.61,2875
2021-09-29 11:15:23.273301-04:00,18.19,2475,18.2,796,16.6,4179,16.61,2843
2021-09-29 11:15:23.273301-04:00,18.19,2475,18.2,796,16.6,4179,16.61,2843
2021-09-29 11:15:23.273301-04:00,18.2,1412,18.21,2793,16.6,4179,16.61,2843
2021-09-29 11:15:38.304114-04:00,18.2,1412,18.21,2793,16.6,4179,16.61,2843
2021-09-29 11:15:38.304114-04:00,18.2,1412,18.21,2793,16.6,4179,16.61,2843
2021-09-29 11:15:38.304114-04:00,18.2,1412,18.21,2793,16.6,4296,16.61,2748
2021-09-29 11:15:38.304114-04:00,18.2,1412,18.21,2793,16.6,4296,16.61,2748
2021-09-29 11:15:44.783791-04:00,18.2,1412,18.21,2793,16.6,4296,16.61,2748
2021-09-29 11:15:44.783791-04:00,18.2,1412,18.21,2793,16.6,4296,16.61,2748
2021-09-29 11:15:44.783791-04:00,18.2,1459,18.21,1534,16.6,4296,16.61,2748
2021-09-29 11:15:44.783791-04:00,18.2,1459,18.21,1534,16.6,4571,16.61,2742
2021-09-29 11:15:44.783791-04:00,18.2,1459,18.21,1534,16.6,4571,16.61,2742
2021-09-29 11:15:50.282089-04:00,18.2,1459,18.21,1534,16.6,4571,16.61,2742
2021-09-29 11:15:50.282089-04:00,18.2,1459,18.21,1534,16.6,4571,16.61,2742
2021-09-29 11:15:50.282089-04:00,18.2,1459,18.21,1534,16.6,4571,16.61,2742
2021-09-29 11:15:58.396396-04:00,18.2,1459,18.21,1534,16.6,4467,16.61,2312
2021-09-29 11:15:58.396396-04:00,18.2,1601,18.21,1352,16.6,4467,16.61,2312
2021-09-29 11:16:06.311236-04:00,18.2,1601,18.21,1352,16.6,4467,16.61,2312
2021-09-29 11:16:06.311236-04:00,18.2,1662,18.21,2581,16.6,4446,16.61,2811
2021-09-29 11:16:06.311236-04:00,18.2,1662,18.21,2581,16.6,4446,16.61,2811
2021-09-29 11:16:06.311236-04:00,18.2,1662,18.21,2581,16.6,4446,16.61,2811
2021-09-29 11:16:06.311236-04:00,18.2,1662,18.21,2581,16.6,4446,16.61,2811
2021-09-29 11:16:15.327129-04:00,18.2,1662,18.21,2581,16.6,4446,16.61,2811
2021-09-29 11:16:15.327129-04:00,18.2,1662,18.21,2581,16.6,4446,16.61,2811
2021-09-29 11:16:15.327129-04:00,18.2,523,18.21,2642,16.6,4421,16.61,2839
2021-09-29 11:16:27.345995-04:00,18.2,523,18.21,2642,16.6,4421,16.61,2839
2021-09-29 11:16:27.345995-04:00,18.2,1766,18.21,1883,16.6,4421,16.61,2839
2021-09-29 11:16:27.345995-04:00,18.2,1766,18.21,1883,16.6,4421,16.61,2839
2021-09-29 11:16:27.345995-04:00,18.2,1766,18.21,1883,16.6,4437,16.61,2752
2021-09-29 11:16:27.345995-04:00,18.2,1766,18.21,1883,16.6,4437,16.61,2752
2021-09-29 11:16:27.345995-04:00,18.2,1766,18.21,1883,16.6,4437,16.61,2752
2021-09-29 11:16:27.345995-04:00,18.2,1766,18.21,1883,16.6,4437,16.61,2752
2021-09-29 11:16:38.629828-04:00,18.2,1766,18.21,1883,16.6,4437,16.61,2752
2021-09-29 11:16:38.629828-04:00,18.2,1766,18.21,1883,16.6,4437,16.61,2752
2021-09-29 11:16:38.629828-04:00,18.2,1766,18.21,1883,16.6,4437,16.61,2752
2021-09-29 11:16:38.629828-04:00,18.2,396,18.21,2791,16.6,4437,16.61,2752
2021-09-29 11:16:38.629828-04:00,18.2,396,18.21,2791,16.6,4421,16.61,2757
2021-09-29 11:16:38.629828-04:00,18.2,396,18.21,2791,16.6,4421,16.61,2757
2021-09-29 11:16:38.629828-04:00,18.2,396,18.21,2791,16.6,4421,16.61,2757
2021-09-29 11:16:48.421650-04:00,18.2,396,18.21,2791,16.6,4421,16.61,2757
2021-09-29 11:16:48.421650-04:00,18.2,1860,18.21,1961,16.6,4437,16.61,2100
2021-09-29 11:16:58.437870-04:00,18.2,1860,18.21,1961,16.6,4437,16.61,2100
2021-09-29 11:16:58.437870-04:00,18.2,1693,18.21,722,16.6,4437,16.61,2100
2021-09-29 11:16:58.437870-04:00,18.2,1693,18.21,722,16.6,4507,16.61,1931
2021-09-29 11:16:58.437870-04:00,18.2,1693,18.21,722,16.6,4507,16.61,1931
2021-09-29 11:16:58.437870-04:00,18.2,1693,18.21,722,16.6,4507,16.61,1931
2021-09-29 11:17:08.419184-04:00,18.2,1693,18.21,722,16.6,4507,16.61,1931
2021-09-29 11:17:08.419184-04:00,18.21,1099,18.22,2567,16.61,526,16.62,4306
2021-09-29 11:17:08.419184-04:00,18.21,1099,18.22,2567,16.61,526,16.62,4306
2021-09-29 11:17:08.419184-04:00,18.21,1099,18.22,2567,16.61,526,16.62,4306
2021-09-29 11:17:08.419184-04:00,18.2,2036,18.21,607,16.61,526,16.62,4306
2021-09-29 11:17:08.419184-04:00,18.2,2036,18.21,607,16.61,526,16.62,4306
2021-09-29 11:17:18.899165-04:00,18.2,2036,18.21,607,16.61,526,16.62,4306
2021-09-29 11:17:18.899165-04:00,18.2,2036,18.21,607,16.61,60,16.62,5086
2021-09-29 11:17:18.899165-04:00,18.2,2036,18.21,607,16.61,60,16.62,5086
2021-09-29 11:17:28.457609-04:00,18.2,2036,18.21,607,16.61,60,16.62,5086
2021-09-29 11:17:28.457609-04:00,18.2,574,18.21,2495,16.6,3600,16.61,1598
2021-09-29 11:17:28.457609-04:00,18.2,574,18.21,2495,16.6,3600,16.61,1598
2021-09-29 11:17:28.457609-04:00,18.2,574,18.21,2495,16.6,3600,16.61,1598
2021-09-29 11:17:28.457609-04:00,18.2,574,18.21,2495,16.6,3600,16.61,1598
