time,bid1,bid_size1,ask1,ask_size1,bid2,bid_size2,ask2,ask_size2,mid1,mid2,logmid1,logmid2,logbid1,logbid2,logask1,logask2,residuals,forward_pnl,mid1_diff,mid2_diff,imb1,imb2,mid1_diff_bin,mid2_diff_bin,self.__res_bin,imb1_bin,imb2_bin,state,state_later
2021-10-01 09:30:02.981037-04:00,18.13,310,18.15,791,16.58,51,16.59,1349,18.14,16.585,2.8981194446869907,2.8084986723990157,2.8975680247667595,2.8081971497071487,2.8986705607108596,2.808800104202353,-8.136423095184142e-05,-0.0002756719521253004,-0.005000000000002558,0.0,0.2815622161671208,0.03642857142857143,0,1,3,0,0,300,32010
2021-10-01 09:30:02.981037-04:00,18.13,315,18.14,57,16.58,51,16.59,1349,18.134999999999998,16.585,2.8978437727348654,2.8084986723990157,2.8975680247667595,2.8081971497071487,2.8981194446869907,2.808800104202353,-0.0003570361830771418,0.0012203918027715588,0.0,-0.010000000000001563,0.8467741935483871,0.03642857142857143,1,0,3,2,0,320,52121
2021-10-01 09:30:05.726185-04:00,18.13,315,18.14,57,16.57,841,16.58,684,18.134999999999998,16.575,2.8978437727348654,2.807895536071926,2.8975680247667595,2.8075938314384716,2.8981194446869907,2.8081971497071487,0.000863355619694417,0.0002756719521253004,0.005000000000002558,0.0,0.8467741935483871,0.5514754098360656,2,1,5,2,1,521,50111
2021-10-01 09:30:07.729936-04:00,18.13,261,18.15,571,16.57,841,16.58,684,18.14,16.575,2.8981194446869907,2.807895536071926,2.8975680247667595,2.8075938314384716,2.8986705607108596,2.8081971497071487,0.0011390275718197174,0.0,0.0,0.0,0.3137019230769231,0.5514754098360656,1,1,5,0,1,501,50201
2021-10-01 09:30:07.729936-04:00,18.13,261,18.15,571,16.57,841,16.58,57,18.14,16.575,2.8981194446869907,2.807895536071926,2.8975680247667595,2.8075938314384716,2.8986705607108596,2.8081971497071487,0.0011390275718197174,-0.0002756719521253004,-0.005000000000002558,0.0,0.3137019230769231,0.9365256124721604,0,1,5,0,2,502,52211
2021-10-01 09:30:07.729936-04:00,18.13,320,18.14,57,16.57,841,16.58,57,18.134999999999998,16.575,2.8978437727348654,2.807895536071926,2.8975680247667595,2.8075938314384716,2.8981194446869907,2.8081971497071487,0.000863355619694417,0.0,0.0,0.0,0.8488063660477454,0.9365256124721604,1,1,5,2,2,522,52221
2021-10-01 09:30:07.729936-04:00,18.13,320,18.14,57,16.57,841,16.58,126,18.134999999999998,16.575,2.8978437727348654,2.807895536071926,2.8975680247667595,2.8075938314384716,2.8981194446869907,2.8081971497071487,0.000863355619694417,0.0008267879759942254,0.015000000000000568,0.0,0.8488063660477454,0.8697001034126164,2,1,5,2,2,522,60212
2021-10-01 09:30:07.729936-04:00,18.14,217,18.16,453,16.57,841,16.58,126,18.15,16.575,2.8986705607108596,2.807895536071926,2.8981194446869907,2.8075938314384716,2.8992213731731473,2.8081971497071487,0.0016901435956886424,-0.0012203918027715588,0.0,0.010000000000001563,0.3238805970149254,0.8697001034126164,1,2,6,0,2,602,40111
2021-10-01 09:30:07.729936-04:00,18.14,217,18.16,453,16.58,1231,16.59,1351,18.15,16.585,2.8986705607108596,2.8084986723990157,2.8981194446869907,2.8081971497071487,2.8992213731731473,2.808800104202353,0.0004697517929170836,0.0,0.0,0.0,0.3238805970149254,0.47676219984508134,1,1,4,0,1,401,40111
2021-10-01 09:30:37.867209-04:00,18.14,299,18.16,757,16.58,1231,16.59,1351,18.15,16.585,2.8986705607108596,2.8084986723990157,2.8981194446869907,2.8081971497071487,2.8992213731731473,2.808800104202353,0.0004697517929170836,0.0,0.0,0.0,0.2831439393939394,0.47676219984508134,1,1,4,0,1,401,40101
2021-10-01 09:30:46.958904-04:00,18.14,299,18.16,757,16.58,1231,16.59,1279,18.15,16.585,2.8986705607108596,2.8084986723990157,2.8981194446869907,2.8081971497071487,2.8992213731731473,2.808800104202353,0.0004697517929170836,-0.000551116023868925,-0.00999999999999801,0.0,0.2831439393939394,0.4904382470119522,0,1,4,0,1,401,30111
