time,bid1,bid_size1,ask1,ask_size1,bid2,bid_size2,ask2,ask_size2,bid3,bid_size3,ask3,ask_size3,bid4,bid_size4,ask4,ask_size4,bid5,bid_size5,ask5,ask_size5,bid6,bid_size6,ask6,ask_size6,bid7,bid_size7,ask7,ask_size7
2021-10-01 09:30:07.729936-04:00,34.47,8.0,34.56,90.0,18.13,320.0,18.14,57.0,16.57,841.0,16.58,57.0,52.5,90.0,52.59,8.0,16.19,72.0,16.2,118.0,24.39,63.0,24.41,229.0,68.32,2.0,68.75,2.0
2021-10-01 09:30:07.729936-04:00,34.47,8.0,34.56,90.0,18.13,320.0,18.14,57.0,16.57,841.0,16.58,126.0,52.5,90.0,52.59,8.0,16.19,72.0,16.2,118.0,24.39,63.0,24.41,229.0,68.32,2.0,68.75,2.0
2021-10-01 09:30:07.729936-04:00,34.47,8.0,34.56,90.0,18.13,320.0,18.14,57.0,16.57,841.0,16.58,126.0,52.5,90.0,52.59,8.0,16.19,72.0,16.2,118.0,24.39,60.0,24.41,229.0,68.32,2.0,68.75,2.0
2021-10-01 09:30:07.729936-04:00,34.47,8.0,34.56,90.0,18.13,320.0,18.14,57.0,16.57,841.0,16.58,126.0,52.45,72.0,52.57,8.0,16.19,72.0,16.2,118.0,24.39,60.0,24.41,229.0,68.32,2.0,68.75,2.0
2021-10-01 09:30:07.729936-04:00,34.47,8.0,34.56,90.0,18.13,320.0,18.14,57.0,16.57,841.0,16.58,126.0,52.45,72.0,52.57,8.0,16.19,69.0,16.2,146.0,24.39,60.0,24.41,229.0,68.32,2.0,68.75,2.0
2021-10-01 09:30:07.729936-04:00,34.47,8.0,34.56,90.0,18.14,217.0,18.16,453.0,16.57,841.0,16.58,126.0,52.45,72.0,52.57,8.0,16.19,69.0,16.2,146.0,24.39,60.0,24.41,229.0,68.32,2.0,68.75,2.0
2021-10-01 09:30:07.729936-04:00,34.47,8.0,34.56,90.0,18.14,217.0,18.16,453.0,16.58,1231.0,16.59,1351.0,52.45,72.0,52.57,8.0,16.19,69.0,16.2,146.0,24.39,60.0,24.41,229.0,68.32,2.0,68.75,2.0
2021-10-01 09:30:37.867209-04:00,34.49,16.0,34.6,18.0,18.14,217.0,18.16,453.0,16.58,1231.0,16.59,1351.0,52.45,72.0,52.57,8.0,16.19,69.0,16.2,146.0,24.39,60.0,24.41,229.0,68.32,2.0,68.75,2.0
2021-10-01 09:30:37.867209-04:00,34.49,16.0,34.6,18.0,18.14,299.0,18.16,757.0,16.58,1231.0,16.59,1351.0,52.45,72.0,52.57,8.0,16.19,69.0,16.2,146.0,24.39,60.0,24.41,229.0,68.32,2.0,68.75,2.0
2021-10-01 09:30:37.867209-04:00,34.49,16.0,34.6,18.0,18.14,299.0,18.16,757.0,16.58,1231.0,16.59,1351.0,52.46,72.0,52.57,8.0,16.19,69.0,16.2,146.0,24.39,60.0,24.41,229.0,68.32,2.0,68.75,2.0
2021-10-01 09:30:46.958904-04:00,34.49,8.0,34.6,72.0,18.14,299.0,18.16,757.0,16.58,1231.0,16.59,1279.0,52.46,72.0,52.57,8.0,16.19,69.0,16.2,146.0,24.39,60.0,24.41,229.0,68.32,2.0,68.75,2.0
2021-10-01 09:30:46.958904-04:00,34.49,8.0,34.6,72.0,18.14,299.0,18.16,757.0,16.58,1231.0,16.59,1279.0,52.46,72.0,52.57,8.0,16.19,69.0,16.2,146.0,24.39,54.0,24.41,229.0,68.32,2.0,68.75,2.0
2021-10-01 09:30:46.958904-04:00,34.49,8.0,34.6,72.0,18.13,317.0,18.15,894.0,16.58,1231.0,16.59,1279.0,52.49,90.0,52.61,26.0,16.19,69.0,16.2,146.0,24.39,54.0,24.41,229.0,68.32,2.0,68.75,2.0
2021-10-01 09:30:46.958904-04:00,34.49,8.0,34.6,72.0,18.13,317.0,18.15,894.0,16.58,126.0,16.59,1413.0,52.49,90.0,52.61,26.0,16.19,63.0,16.2,182.0,24.39,54.0,24.41,229.0,68.32,2.0,68.75,2.0
2021-10-01 09:30:55.096160-04:00,34.44,44.0,34.57,72.0,18.13,317.0,18.15,894.0,16.58,126.0,16.59,1413.0,52.49,90.0,52.61,26.0,16.19,63.0,16.2,182.0,24.39,54.0,24.41,229.0,68.32,2.0,68.75,2.0
2021-10-01 09:30:55.096160-04:00,34.44,44.0,34.57,72.0,18.13,317.0,18.15,894.0,16.58,126.0,16.59,1413.0,52.49,90.0,52.61,26.0,16.18,56.0,16.2,168.0,24.39,54.0,24.41,229.0,68.32,2.0,68.75,2.0
2021-10-01 09:30:55.096160-04:00,34.44,44.0,34.57,72.0,18.13,317.0,18.15,894.0,16.58,126.0,16.59,1413.0,52.49,90.0,52.61,26.0,16.18,56.0,16.2,168.0,24.38,54.0,24.4,46.0,68.32,2.0,68.75,2.0
2021-10-01 09:31:08.516473-04:00,34.44,8.0,34.53,90.0,18.13,317.0,18.15,894.0,16.58,126.0,16.59,1413.0,52.49,90.0,52.61,26.0,16.18,56.0,16.2,168.0,24.38,54.0,24.4,46.0,68.32,2.0,68.75,2.0
2021-10-01 09:31:08.516473-04:00,34.44,8.0,34.53,90.0,18.13,317.0,18.15,894.0,16.58,126.0,16.59,1413.0,52.53,90.0,52.61,8.0,16.18,56.0,16.2,168.0,24.38,54.0,24.4,46.0,68.32,2.0,68.75,2.0
2021-10-01 09:31:08.516473-04:00,34.44,8.0,34.53,90.0,18.12,143.0,18.13,285.0,16.58,126.0,16.59,1413.0,52.53,90.0,52.61,8.0,16.18,56.0,16.2,168.0,24.38,54.0,24.4,46.0,68.32,2.0,68.75,2.0
2021-10-01 09:31:08.516473-04:00,34.44,8.0,34.53,90.0,18.12,143.0,18.13,285.0,16.57,857.0,16.58,1501.0,52.53,90.0,52.61,8.0,16.18,56.0,16.2,168.0,24.38,54.0,24.4,46.0,68.32,2.0,68.75,2.0
