time,bid1,bid_size1,ask1,ask_size1,bid2,bid_size2,ask2,ask_size2
2021-09-28 09:36:17.052272-04:00,18.31,1187,18.32,31,52.02,1,52.09,90
2021-09-28 09:36:23.323505-04:00,18.31,1187,18.32,31,52.02,1,52.09,90
2021-09-28 09:36:23.323505-04:00,18.31,1187,18.32,31,51.99,19,52.07,90
2021-09-28 09:36:23.323505-04:00,18.32,273,18.33,553,51.99,19,52.07,90
2021-09-28 09:36:23.323505-04:00,18.32,273,18.33,553,51.99,1,52.07,90
2021-09-28 09:36:23.323505-04:00,18.32,273,18.33,553,51.99,1,52.07,90
2021-09-28 09:36:36.708719-04:00,18.32,273,18.33,553,51.99,1,52.07,90
2021-09-28 09:36:36.708719-04:00,18.32,273,18.33,553,51.99,1,52.07,90
2021-09-28 09:36:36.708719-04:00,18.32,273,18.33,553,51.99,1,52.07,90
2021-09-28 09:36:36.708719-04:00,18.32,908,18.33,384,51.99,1,52.07,90
2021-09-28 09:36:36.708719-04:00,18.32,908,18.33,384,51.99,1,52.07,90
2021-09-28 09:36:36.708719-04:00,18.32,908,18.33,384,51.96,90,52.04,90
2021-09-28 09:36:50.141804-04:00,18.32,908,18.33,384,51.96,90,52.04,90
2021-09-28 09:36:50.141804-04:00,18.33,144,18.33,1,51.96,90,52.04,90
2021-09-28 09:36:50.141804-04:00,18.33,144,18.33,1,51.96,90,52.04,90
2021-09-28 09:36:50.141804-04:00,18.33,144,18.33,1,51.96,90,52.04,90
2021-09-28 09:36:50.141804-04:00,18.33,77,18.33,1,51.96,90,52.04,90
2021-09-28 09:36:50.141804-04:00,18.33,77,18.33,1,51.96,90,52.04,90
2021-09-28 09:36:50.141804-04:00,18.33,77,18.33,1,51.96,36,52.04,90
2021-09-28 09:36:50.141804-04:00,18.33,77,18.33,1,51.96,36,52.04,90
2021-09-28 09:36:50.141804-04:00,18.32,869,18.33,1,51.96,36,52.04,90
2021-09-28 09:37:06.899000-04:00,18.32,869,18.33,1,51.96,36,52.04,90
2021-09-28 09:37:06.899000-04:00,18.32,869,18.33,1,51.96,36,52.04,90
2021-09-28 09:37:06.899000-04:00,18.32,869,18.33,1,51.95,90,52.03,72
2021-09-28 09:37:17.075792-04:00,18.32,869,18.33,1,51.95,90,52.03,72
2021-09-28 09:37:17.075792-04:00,18.33,838,18.34,409,51.95,90,52.03,72
2021-09-28 09:37:17.075792-04:00,18.33,838,18.34,409,51.95,90,52.03,72
2021-09-28 09:37:17.075792-04:00,18.33,838,18.34,409,51.95,90,52.03,72
2021-09-28 09:37:17.075792-04:00,18.33,838,18.34,409,51.98,90,52.06,18
2021-09-28 09:37:17.075792-04:00,18.33,838,18.34,409,51.98,90,52.06,18
2021-09-28 09:37:17.075792-04:00,18.32,534,18.33,479,51.98,90,52.06,18
2021-09-28 09:37:25.932113-04:00,18.32,534,18.33,479,51.98,90,52.06,18
2021-09-28 09:37:25.932113-04:00,18.32,534,18.33,479,51.98,90,52.06,18
2021-09-28 09:37:25.932113-04:00,18.32,534,18.33,479,51.97,72,52.06,90
2021-09-28 09:37:32.016845-04:00,18.32,534,18.33,479,51.97,72,52.06,90
2021-09-28 09:37:32.016845-04:00,18.32,534,18.33,479,51.97,72,52.06,90
2021-09-28 09:37:32.016845-04:00,18.32,534,18.33,479,51.97,72,52.06,90
2021-09-28 09:37:32.016845-04:00,18.32,793,18.34,711,51.97,72,52.06,90
2021-09-28 09:37:32.016845-04:00,18.32,793,18.34,711,51.97,72,52.06,90
2021-09-28 09:37:32.016845-04:00,18.32,870,18.33,1,51.98,18,52.06,90
2021-09-28 09:37:32.016845-04:00,18.32,870,18.33,1,51.98,18,52.06,90
2021-09-28 09:37:57.555567-04:00,18.33,367,18.34,521,51.97,36,52.05,72
2021-09-28 09:37:57.555567-04:00,18.33,367,18.34,521,51.97,36,52.05,72
2021-09-28 09:37:57.555567-04:00,18.33,367,18.34,521,51.97,36,52.05,72
2021-09-28 09:37:57.555567-04:00,18.32,662,18.34,708,51.97,36,52.05,72
2021-09-28 09:37:57.555567-04:00,18.32,662,18.34,708,51.97,18,52.05,72
2021-09-28 09:38:06.954437-04:00,18.32,662,18.34,708,51.97,18,52.05,72
2021-09-28 09:38:06.954437-04:00,18.32,662,18.34,708,51.97,18,52.05,72
2021-09-28 09:38:16.975643-04:00,18.32,662,18.34,708,51.97,18,52.05,72
2021-09-28 09:38:16.975643-04:00,18.32,662,18.34,708,51.96,90,52.04,90
2021-09-28 09:38:16.975643-04:00,18.32,662,18.34,708,51.96,90,52.04,90
2021-09-28 09:38:16.975643-04:00,18.33,497,18.34,545,51.96,90,52.04,90
2021-09-28 09:38:18.980283-04:00,18.33,497,18.34,545,51.96,90,52.04,90
2021-09-28 09:38:18.980283-04:00,18.33,497,18.34,545,51.95,18,52.03,90
2021-09-28 09:38:18.980283-04:00,18.33,497,18.34,545,51.95,18,52.03,90
2021-09-28 09:38:18.980283-04:00,18.33,497,18.34,545,51.95,18,52.03,90
2021-09-28 09:38:18.980283-04:00,18.33,905,18.34,387,51.95,18,52.03,90
2021-09-28 09:38:37.590529-04:00,18.33,905,18.34,387,51.94,90,52.02,90
2021-09-28 09:38:37.590529-04:00,18.33,770,18.35,705,51.94,90,52.02,90
2021-09-28 09:38:37.590529-04:00,18.33,770,18.35,705,51.94,90,52.02,90
2021-09-28 09:38:37.590529-04:00,18.33,770,18.35,705,51.94,90,52.02,90
2021-09-28 09:38:37.590529-04:00,18.33,770,18.35,705,51.94,90,52.02,90
2021-09-28 09:38:37.590529-04:00,18.33,770,18.35,705,51.95,90,52.04,90
2021-09-28 09:38:46.050966-04:00,18.33,770,18.35,705,51.95,90,52.04,90
2021-09-28 09:38:46.050966-04:00,18.33,770,18.35,705,51.95,90,52.04,90
2021-09-28 09:38:46.050966-04:00,18.33,829,18.34,635,51.95,90,52.04,90
2021-09-28 09:38:51.029597-04:00,18.33,1123,18.35,645,51.94,90,52.02,18
2021-09-28 09:38:51.029597-04:00,18.33,1123,18.35,645,51.94,90,52.02,18
2021-09-28 09:38:51.029597-04:00,18.33,1123,18.35,645,51.94,90,52.02,18
2021-09-28 09:39:04.433760-04:00,18.33,1123,18.35,645,51.94,90,52.02,18
2021-09-28 09:39:04.433760-04:00,18.33,1123,18.35,645,51.94,90,52.02,18
2021-09-28 09:39:05.856953-04:00,18.33,1123,18.35,645,51.94,90,52.02,18
2021-09-28 09:39:05.856953-04:00,18.33,1123,18.35,645,51.94,90,52.02,18
2021-09-28 09:39:05.856953-04:00,18.34,933,18.35,16,51.94,90,52.02,18
2021-09-28 09:39:05.856953-04:00,18.34,933,18.35,16,51.91,90,52,90
2021-09-28 09:39:05.856953-04:00,18.34,933,18.35,16,51.91,90,52,90
2021-09-28 09:39:09.862247-04:00,18.34,933,18.35,16,51.91,90,52,90
2021-09-28 09:39:09.862247-04:00,18.34,933,18.35,16,51.9,90,51.98,72
2021-09-28 09:39:09.862247-04:00,18.34,933,18.35,16,51.9,90,51.98,72
2021-09-28 09:39:09.862247-04:00,18.34,933,18.35,16,51.9,90,51.98,72
2021-09-28 09:39:17.850888-04:00,18.35,342,18.36,611,51.9,90,51.98,72
2021-09-28 09:39:17.850888-04:00,18.35,342,18.36,611,51.9,90,51.98,72
2021-09-28 09:39:22.856503-04:00,18.35,342,18.36,611,51.9,90,51.98,72
2021-09-28 09:39:22.856503-04:00,18.35,342,18.36,611,51.9,90,51.98,72
2021-09-28 09:39:22.856503-04:00,18.35,342,18.36,611,51.91,90,51.99,18
2021-09-28 09:39:22.856503-04:00,18.34,1188,18.35,294,51.91,90,51.99,18
2021-09-28 09:39:22.856503-04:00,18.34,1188,18.35,294,51.91,90,51.99,18
2021-09-28 09:39:22.856503-04:00,18.34,1188,18.35,294,51.91,90,51.99,18
2021-09-28 09:39:22.856503-04:00,18.34,1188,18.35,294,51.91,90,51.99,18
2021-09-28 09:39:35.883674-04:00,18.34,1188,18.35,294,51.91,90,51.99,18
2021-09-28 09:39:35.883674-04:00,18.33,820,18.35,877,51.91,90,51.99,18
2021-09-28 09:39:35.883674-04:00,18.33,820,18.35,877,51.94,18,52.02,90
2021-09-28 09:39:35.883674-04:00,18.33,820,18.35,877,51.94,18,52.02,90
2021-09-28 09:39:35.883674-04:00,18.33,820,18.35,877,51.94,18,52.02,90
2021-09-28 09:39:35.883674-04:00,18.33,820,18.35,877,51.94,18,52.02,90
2021-09-28 09:39:35.883674-04:00,18.33,1040,18.35,666,51.94,18,52.02,90
2021-09-28 09:39:35.883674-04:00,18.33,1040,18.35,666,51.94,90,52.02,18
2021-09-28 09:39:44.670183-04:00,18.33,1040,18.35,666,51.94,90,52.02,18
2021-09-28 09:39:44.670183-04:00,18.33,1040,18.35,666,51.94,90,52.02,18
2021-09-28 09:39:52.007566-04:00,18.33,1040,18.35,666,51.94,90,52.02,18
2021-09-28 09:39:52.007566-04:00,18.33,1040,18.35,666,51.94,90,52.02,18
2021-09-28 09:39:52.007566-04:00,18.33,1040,18.35,666,51.94,18,52.02,90
2021-09-28 09:39:52.007566-04:00,18.34,2,18.35,657,51.94,18,52.02,90
2021-09-28 09:39:52.007566-04:00,18.34,908,18.35,321,51.94,18,52.02,90
2021-09-28 09:39:52.007566-04:00,18.34,908,18.35,321,51.94,18,52.02,90
2021-09-28 09:39:52.007566-04:00,18.34,908,18.35,321,51.88,90,51.99,72
2021-09-28 09:39:52.007566-04:00,18.34,908,18.35,321,51.88,90,51.99,72
2021-09-28 09:40:06.959590-04:00,18.34,908,18.35,321,51.88,90,51.99,72
2021-09-28 09:40:06.959590-04:00,18.34,908,18.35,321,51.88,90,51.99,72
2021-09-28 09:40:06.959590-04:00,18.34,908,18.35,321,51.88,90,51.99,72
2021-09-28 09:40:06.959590-04:00,18.34,908,18.35,321,51.88,90,51.99,72
2021-09-28 09:40:06.959590-04:00,18.34,610,18.35,2,51.88,90,51.99,72
2021-09-28 09:40:06.959590-04:00,18.34,610,18.35,2,51.93,90,51.99,72
2021-09-28 09:40:13.972839-04:00,18.34,610,18.35,2,51.93,90,51.99,72
2021-09-28 09:40:18.982445-04:00,18.34,610,18.35,2,51.93,90,51.99,72
2021-09-28 09:40:18.982445-04:00,18.34,610,18.35,2,51.92,90,51.97,60
2021-09-28 09:40:18.982445-04:00,18.34,610,18.35,2,51.92,90,51.97,60
2021-09-28 09:40:18.982445-04:00,18.35,61,18.36,668,51.92,90,51.97,60
2021-09-28 09:40:18.982445-04:00,18.35,299,18.36,684,51.92,90,51.97,60
2021-09-28 09:40:18.982445-04:00,18.35,299,18.36,684,51.92,90,51.97,102
2021-09-28 09:40:18.982445-04:00,18.35,299,18.36,684,51.92,90,51.97,102
2021-09-28 09:40:38.441419-04:00,18.35,299,18.36,684,51.92,90,51.97,102
2021-09-28 09:40:38.441419-04:00,18.35,299,18.36,684,51.91,54,51.97,102
2021-09-28 09:40:45.873549-04:00,18.35,299,18.36,684,51.91,54,51.97,102
2021-09-28 09:40:45.873549-04:00,18.35,544,18.36,396,51.91,54,51.97,102
2021-09-28 09:40:45.873549-04:00,18.35,544,18.36,396,51.91,54,51.97,102
2021-09-28 09:40:45.873549-04:00,18.35,544,18.36,396,51.91,54,51.97,102
2021-09-28 09:40:45.873549-04:00,18.35,544,18.36,396,51.91,54,51.97,102
2021-09-28 09:40:45.873549-04:00,18.35,544,18.36,396,51.91,54,51.97,102
2021-09-28 09:40:45.873549-04:00,18.34,1007,18.35,98,51.91,54,51.97,102
2021-09-28 09:40:56.046352-04:00,18.34,1007,18.35,98,51.93,90,51.98,66
2021-09-28 09:40:56.046352-04:00,18.34,1007,18.35,98,51.93,90,51.98,66
2021-09-28 09:41:06.066561-04:00,18.34,1007,18.35,98,51.93,90,51.98,66
