time,bid1,bid_size1,ask1,ask_size1,bid2,bid_size2,ask2,ask_size2,bid3,bid_size3,ask3,ask_size3,bid4,bid_size4,ask4,ask_size4,bid5,bid_size5,ask5,ask_size5,bid6,bid_size6,ask6,ask_size6,bid7,bid_size7,ask7,ask_size7
2021-09-30 09:30:45.563967-04:00,35.28,92.0,35.44,90.0,18.43,168.0,18.44,883.0,16.71,638.0,16.72,1923.0,51.65,18.0,51.78,1.0,16.34,178.0,16.35,73.0,24.51,52.0,24.52,14.0,67.65,17.0,68.08,24.0
2021-09-30 09:30:45.563967-04:00,35.28,92.0,35.44,90.0,18.43,168.0,18.44,883.0,16.71,638.0,16.72,1923.0,51.65,90.0,51.78,1.0,16.34,178.0,16.35,73.0,24.51,52.0,24.52,14.0,67.65,17.0,68.08,24.0
2021-09-30 09:30:45.563967-04:00,35.28,92.0,35.44,90.0,18.43,168.0,18.44,883.0,16.71,638.0,16.72,1923.0,51.65,90.0,51.78,1.0,16.34,171.0,16.35,67.0,24.51,52.0,24.52,14.0,67.65,17.0,68.08,24.0
2021-09-30 09:30:45.563967-04:00,35.28,92.0,35.44,90.0,18.43,168.0,18.44,883.0,16.71,638.0,16.72,1923.0,51.65,90.0,51.78,1.0,16.34,171.0,16.35,67.0,24.51,73.0,24.52,14.0,67.65,17.0,68.08,24.0
2021-09-30 09:30:58.595126-04:00,35.28,1.0,35.43,90.0,18.43,168.0,18.44,883.0,16.71,638.0,16.72,1923.0,51.65,90.0,51.78,1.0,16.34,171.0,16.35,67.0,24.51,73.0,24.52,14.0,67.65,17.0,68.08,24.0
2021-09-30 09:30:58.595126-04:00,35.28,1.0,35.43,90.0,18.43,168.0,18.44,883.0,16.71,638.0,16.72,1923.0,51.65,90.0,51.78,1.0,16.34,171.0,16.35,67.0,24.51,73.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:30:58.595126-04:00,35.28,1.0,35.43,90.0,18.43,168.0,18.44,883.0,16.71,638.0,16.72,1923.0,51.67,18.0,51.78,1.0,16.34,171.0,16.35,67.0,24.51,73.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:30:58.595126-04:00,35.28,1.0,35.43,90.0,18.43,168.0,18.44,883.0,16.71,638.0,16.72,1923.0,51.67,18.0,51.78,1.0,16.34,166.0,16.35,73.0,24.51,73.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:08.653236-04:00,35.28,1.0,35.42,90.0,18.43,168.0,18.44,883.0,16.71,638.0,16.72,1923.0,51.67,18.0,51.78,1.0,16.34,166.0,16.35,73.0,24.51,73.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:08.653236-04:00,35.28,1.0,35.42,90.0,18.43,168.0,18.44,883.0,16.71,186.0,16.71,181.0,51.67,18.0,51.78,1.0,16.34,166.0,16.35,73.0,24.51,73.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:08.653236-04:00,35.28,1.0,35.42,90.0,18.42,440.0,18.43,82.0,16.71,186.0,16.71,181.0,51.67,18.0,51.78,1.0,16.34,166.0,16.35,73.0,24.51,73.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:08.653236-04:00,35.28,1.0,35.42,90.0,18.42,440.0,18.43,82.0,16.71,186.0,16.71,181.0,51.67,18.0,51.78,1.0,16.34,166.0,16.35,73.0,24.51,72.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:08.653236-04:00,35.28,1.0,35.42,90.0,18.42,440.0,18.43,82.0,16.71,186.0,16.71,181.0,51.67,18.0,51.78,1.0,16.34,166.0,16.35,73.0,24.51,58.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:08.653236-04:00,35.28,1.0,35.42,90.0,18.42,440.0,18.43,82.0,16.71,5.0,16.71,181.0,51.67,18.0,51.78,1.0,16.34,166.0,16.35,73.0,24.51,58.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:08.653236-04:00,35.28,1.0,35.42,90.0,18.42,384.0,18.43,290.0,16.71,5.0,16.71,181.0,51.67,18.0,51.78,1.0,16.34,166.0,16.35,73.0,24.51,58.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:08.653236-04:00,35.28,1.0,35.42,90.0,18.42,384.0,18.43,290.0,16.71,5.0,16.71,181.0,51.67,18.0,51.78,1.0,16.34,173.0,16.35,77.0,24.51,58.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:08.653236-04:00,35.28,1.0,35.42,90.0,18.42,384.0,18.43,290.0,16.71,5.0,16.71,181.0,51.67,18.0,51.78,1.0,16.34,46.0,16.35,77.0,24.51,58.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:08.653236-04:00,35.28,1.0,35.42,90.0,18.42,384.0,18.43,290.0,16.71,5.0,16.71,181.0,51.68,90.0,51.78,1.0,16.34,46.0,16.35,77.0,24.51,58.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:08.653236-04:00,35.28,1.0,35.42,90.0,18.42,384.0,18.43,290.0,16.71,5.0,16.71,181.0,51.68,90.0,51.78,1.0,16.34,46.0,16.35,77.0,24.5,71.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:23.657119-04:00,35.28,1.0,35.4,18.0,18.42,384.0,18.43,290.0,16.71,5.0,16.71,181.0,51.68,90.0,51.78,1.0,16.34,46.0,16.35,77.0,24.5,71.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:23.657119-04:00,35.28,1.0,35.4,18.0,18.42,384.0,18.43,290.0,16.71,5.0,16.71,181.0,51.68,90.0,51.78,1.0,16.34,46.0,16.35,77.0,24.5,71.0,24.52,14.0,67.66,7.0,68.08,24.0
2021-09-30 09:31:23.657119-04:00,35.28,1.0,35.4,18.0,18.42,89.0,18.43,911.0,16.71,5.0,16.71,181.0,51.68,90.0,51.78,1.0,16.34,46.0,16.35,77.0,24.5,71.0,24.52,14.0,67.66,7.0,68.08,24.0
2021-09-30 09:31:23.657119-04:00,35.28,1.0,35.4,18.0,18.42,89.0,18.43,911.0,16.7,1620.0,16.71,1203.0,51.68,90.0,51.78,1.0,16.34,46.0,16.35,77.0,24.5,71.0,24.52,14.0,67.66,7.0,68.08,24.0
2021-09-30 09:31:23.657119-04:00,35.28,1.0,35.4,18.0,18.42,89.0,18.43,911.0,16.7,1620.0,16.71,1203.0,51.68,90.0,51.78,1.0,16.34,46.0,16.35,77.0,24.5,71.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:23.657119-04:00,35.28,1.0,35.4,18.0,18.42,89.0,18.43,911.0,16.7,1620.0,16.71,1203.0,51.68,18.0,51.78,1.0,16.34,46.0,16.35,77.0,24.5,71.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:23.657119-04:00,35.28,1.0,35.4,18.0,18.42,89.0,18.43,911.0,16.7,1620.0,16.71,1203.0,51.68,18.0,51.78,1.0,16.34,46.0,16.35,77.0,24.51,13.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:31.427345-04:00,35.28,1.0,35.41,90.0,18.42,89.0,18.43,911.0,16.7,1620.0,16.71,1203.0,51.68,18.0,51.78,1.0,16.34,46.0,16.35,77.0,24.51,13.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:31.427345-04:00,35.28,1.0,35.41,90.0,18.42,89.0,18.43,911.0,16.7,1620.0,16.71,1203.0,51.68,18.0,51.78,1.0,16.34,131.0,16.35,82.0,24.51,13.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:31.427345-04:00,35.28,1.0,35.41,90.0,18.42,89.0,18.43,911.0,16.7,1817.0,16.71,84.0,51.68,18.0,51.78,1.0,16.34,131.0,16.35,82.0,24.51,13.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:31.427345-04:00,35.28,1.0,35.41,90.0,18.42,253.0,18.43,80.0,16.7,1817.0,16.71,84.0,51.68,18.0,51.78,1.0,16.34,131.0,16.35,82.0,24.51,13.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:31.427345-04:00,35.28,1.0,35.41,90.0,18.42,253.0,18.43,80.0,16.71,905.0,16.72,1379.0,51.68,18.0,51.78,1.0,16.34,131.0,16.35,82.0,24.51,13.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:31.427345-04:00,35.28,1.0,35.41,90.0,18.42,728.0,18.44,913.0,16.71,905.0,16.72,1379.0,51.68,18.0,51.78,1.0,16.34,178.0,16.35,79.0,24.51,13.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:31.427345-04:00,35.28,1.0,35.41,90.0,18.42,728.0,18.44,913.0,16.71,905.0,16.72,1379.0,51.67,36.0,51.82,72.0,16.34,178.0,16.35,79.0,24.51,13.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:49.032278-04:00,35.25,90.0,35.42,90.0,18.42,728.0,18.44,913.0,16.71,905.0,16.72,1379.0,51.67,36.0,51.82,72.0,16.34,178.0,16.35,79.0,24.51,13.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:49.032278-04:00,35.25,90.0,35.42,90.0,18.42,728.0,18.44,913.0,16.71,905.0,16.72,1379.0,51.67,36.0,51.82,72.0,16.34,178.0,16.35,79.0,24.51,65.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:49.032278-04:00,35.25,90.0,35.42,90.0,18.42,728.0,18.44,913.0,16.71,905.0,16.72,1379.0,51.67,36.0,51.82,72.0,16.34,176.0,16.35,64.0,24.51,65.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:49.032278-04:00,35.25,90.0,35.42,90.0,18.42,728.0,18.44,913.0,16.71,905.0,16.72,1379.0,51.67,41.0,51.82,72.0,16.34,176.0,16.35,64.0,24.51,65.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:54.481707-04:00,35.25,90.0,35.41,10.0,18.42,728.0,18.44,913.0,16.71,905.0,16.72,1379.0,51.67,41.0,51.82,72.0,16.34,176.0,16.35,64.0,24.51,65.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:54.481707-04:00,35.25,90.0,35.41,10.0,18.42,588.0,18.43,193.0,16.71,905.0,16.72,1379.0,51.67,41.0,51.82,72.0,16.34,176.0,16.35,64.0,24.51,65.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:54.481707-04:00,35.25,90.0,35.41,10.0,18.42,588.0,18.43,193.0,16.7,1768.0,16.71,287.0,51.67,41.0,51.82,72.0,16.34,176.0,16.35,64.0,24.51,65.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:54.481707-04:00,35.25,90.0,35.41,10.0,18.42,588.0,18.43,193.0,16.7,335.0,16.71,755.0,51.67,41.0,51.82,72.0,16.34,176.0,16.35,64.0,24.51,65.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:54.481707-04:00,35.25,90.0,35.41,10.0,18.42,87.0,18.43,342.0,16.7,335.0,16.71,755.0,51.67,41.0,51.82,72.0,16.34,176.0,16.35,64.0,24.51,65.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:31:54.481707-04:00,35.25,90.0,35.41,10.0,18.42,87.0,18.43,342.0,16.7,335.0,16.71,755.0,51.68,100.0,51.83,108.0,16.34,176.0,16.35,64.0,24.51,65.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:32:06.513539-04:00,35.25,90.0,35.4,100.0,18.42,87.0,18.43,342.0,16.7,335.0,16.71,755.0,51.68,100.0,51.83,108.0,16.34,176.0,16.35,64.0,24.51,65.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:32:06.513539-04:00,35.25,90.0,35.4,100.0,18.42,87.0,18.43,342.0,16.7,335.0,16.71,755.0,51.68,100.0,51.83,108.0,16.34,193.0,16.35,78.0,24.51,65.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:32:06.513539-04:00,35.25,90.0,35.4,100.0,18.42,87.0,18.43,342.0,16.7,335.0,16.71,755.0,51.68,100.0,51.83,108.0,16.34,193.0,16.35,78.0,24.51,29.0,24.52,14.0,67.66,2.0,68.08,24.0
2021-09-30 09:32:06.513539-04:00,35.25,90.0,35.4,100.0,18.42,87.0,18.43,342.0,16.7,335.0,16.71,755.0,51.68,100.0,51.83,108.0,16.34,193.0,16.35,78.0,24.51,29.0,24.52,14.0,67.66,4.0,68.08,24.0
2021-09-30 09:32:06.513539-04:00,35.25,90.0,35.4,100.0,18.42,87.0,18.43,342.0,16.7,335.0,16.71,1201.0,51.68,100.0,51.83,108.0,16.34,193.0,16.35,78.0,24.51,29.0,24.52,14.0,67.66,4.0,68.08,24.0
2021-09-30 09:32:06.513539-04:00,35.25,90.0,35.4,100.0,18.42,5.0,18.43,741.0,16.7,335.0,16.71,1201.0,51.68,100.0,51.83,108.0,16.34,193.0,16.35,78.0,24.51,29.0,24.52,14.0,67.66,4.0,68.08,24.0
2021-09-30 09:32:06.513539-04:00,35.25,90.0,35.4,100.0,18.42,5.0,18.43,741.0,16.7,335.0,16.71,1201.0,51.68,100.0,51.83,108.0,16.34,193.0,16.35,57.0,24.51,29.0,24.52,14.0,67.66,4.0,68.08,24.0
2021-09-30 09:32:09.542442-04:00,35.25,18.0,35.4,100.0,18.42,5.0,18.43,741.0,16.7,335.0,16.71,1201.0,51.68,100.0,51.83,108.0,16.34,193.0,16.35,57.0,24.51,29.0,24.52,14.0,67.66,4.0,68.08,24.0
2021-09-30 09:32:09.542442-04:00,35.25,18.0,35.4,100.0,18.42,5.0,18.43,741.0,16.7,335.0,16.71,1201.0,51.68,100.0,51.83,108.0,16.34,193.0,16.35,57.0,24.51,49.0,24.52,14.0,67.66,4.0,68.08,24.0
2021-09-30 09:32:09.542442-04:00,35.25,18.0,35.4,100.0,18.42,5.0,18.43,741.0,16.7,335.0,16.71,1201.0,51.68,95.0,51.83,108.0,16.34,193.0,16.35,57.0,24.51,49.0,24.52,14.0,67.66,4.0,68.08,24.0
2021-09-30 09:32:09.542442-04:00,35.25,18.0,35.4,100.0,18.42,5.0,18.43,741.0,16.7,335.0,16.71,1201.0,51.68,95.0,51.83,108.0,16.34,193.0,16.35,57.0,24.51,49.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:09.542442-04:00,35.25,18.0,35.4,100.0,18.42,5.0,18.43,741.0,16.7,335.0,16.71,1201.0,51.68,5.0,51.82,90.0,16.34,193.0,16.35,57.0,24.51,49.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:29.260722-04:00,35.25,90.0,35.4,5.0,18.42,5.0,18.43,741.0,16.7,335.0,16.71,1201.0,51.68,5.0,51.82,90.0,16.34,193.0,16.35,57.0,24.51,49.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:29.260722-04:00,35.25,90.0,35.4,5.0,18.42,5.0,18.43,741.0,16.7,335.0,16.71,1201.0,51.68,5.0,51.82,90.0,16.34,193.0,16.35,57.0,24.51,78.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:29.260722-04:00,35.25,90.0,35.4,5.0,18.42,5.0,18.43,741.0,16.71,1086.0,16.72,2151.0,51.68,5.0,51.82,90.0,16.34,193.0,16.35,57.0,24.51,78.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:29.260722-04:00,35.25,90.0,35.4,5.0,18.42,735.0,18.44,1296.0,16.71,1086.0,16.72,2151.0,51.68,5.0,51.82,90.0,16.34,193.0,16.35,57.0,24.51,78.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:29.260722-04:00,35.25,90.0,35.4,5.0,18.42,735.0,18.44,1296.0,16.71,1086.0,16.72,2151.0,51.68,5.0,51.82,90.0,16.34,174.0,16.36,71.0,24.51,78.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:29.260722-04:00,35.25,90.0,35.4,5.0,18.42,735.0,18.44,1296.0,16.71,1086.0,16.72,2151.0,51.68,5.0,51.82,90.0,16.34,174.0,16.36,68.0,24.51,78.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:29.260722-04:00,35.25,90.0,35.4,5.0,18.42,735.0,18.44,1296.0,16.71,1086.0,16.72,2151.0,51.68,5.0,51.82,90.0,16.34,174.0,16.36,68.0,24.51,70.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:29.260722-04:00,35.25,90.0,35.4,5.0,18.42,735.0,18.44,1296.0,16.71,181.0,16.71,31.0,51.68,5.0,51.82,90.0,16.34,174.0,16.36,68.0,24.51,70.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:29.260722-04:00,35.25,90.0,35.4,5.0,18.42,589.0,18.43,268.0,16.71,181.0,16.71,31.0,51.68,5.0,51.82,90.0,16.34,174.0,16.36,68.0,24.51,70.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:29.260722-04:00,35.25,90.0,35.4,5.0,18.42,589.0,18.43,268.0,16.71,181.0,16.71,31.0,51.68,5.0,51.82,90.0,16.34,174.0,16.36,68.0,24.51,60.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:29.260722-04:00,35.25,90.0,35.4,5.0,18.42,589.0,18.43,268.0,16.7,508.0,16.71,969.0,51.68,5.0,51.82,90.0,16.34,174.0,16.36,68.0,24.51,60.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:29.260722-04:00,35.25,90.0,35.4,5.0,18.42,589.0,18.43,268.0,16.7,508.0,16.71,969.0,51.68,5.0,51.82,90.0,16.34,174.0,16.35,69.0,24.51,60.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:48.476347-04:00,35.24,90.0,35.39,23.0,18.42,589.0,18.43,268.0,16.7,508.0,16.71,969.0,51.68,5.0,51.82,90.0,16.34,174.0,16.35,69.0,24.51,60.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:48.476347-04:00,35.24,90.0,35.39,23.0,18.42,5.0,18.43,747.0,16.7,508.0,16.71,969.0,51.68,5.0,51.82,90.0,16.34,174.0,16.35,69.0,24.51,60.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:48.476347-04:00,35.24,90.0,35.39,23.0,18.42,5.0,18.43,747.0,16.7,508.0,16.71,969.0,51.69,95.0,51.84,36.0,16.34,174.0,16.35,69.0,24.51,60.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:48.476347-04:00,35.24,90.0,35.39,23.0,18.42,5.0,18.43,736.0,16.7,508.0,16.71,969.0,51.69,95.0,51.84,36.0,16.34,174.0,16.35,69.0,24.51,60.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:48.476347-04:00,35.24,90.0,35.39,23.0,18.42,5.0,18.43,736.0,16.7,508.0,16.71,969.0,51.69,95.0,51.84,36.0,16.34,174.0,16.35,69.0,24.51,55.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:48.476347-04:00,35.24,90.0,35.39,23.0,18.42,5.0,18.43,736.0,16.7,508.0,16.71,969.0,51.69,95.0,51.84,36.0,16.34,156.0,16.35,57.0,24.51,55.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:48.476347-04:00,35.24,90.0,35.39,23.0,18.42,5.0,18.43,736.0,16.7,508.0,16.71,969.0,51.69,95.0,51.84,54.0,16.34,156.0,16.35,57.0,24.51,55.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:56.496905-04:00,35.23,90.0,35.39,23.0,18.42,5.0,18.43,736.0,16.7,508.0,16.71,969.0,51.69,95.0,51.84,54.0,16.34,156.0,16.35,57.0,24.51,55.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:56.496905-04:00,35.23,90.0,35.39,23.0,18.42,5.0,18.43,736.0,16.7,1767.0,16.71,969.0,51.69,95.0,51.84,54.0,16.34,156.0,16.35,57.0,24.51,55.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:56.496905-04:00,35.23,90.0,35.39,23.0,18.42,5.0,18.43,736.0,16.7,1767.0,16.71,969.0,51.69,95.0,51.84,54.0,16.34,156.0,16.35,63.0,24.51,55.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:32:56.496905-04:00,35.23,90.0,35.39,23.0,18.42,5.0,18.43,736.0,16.7,1767.0,16.71,969.0,51.69,95.0,51.84,54.0,16.34,156.0,16.35,63.0,24.51,12.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:33:17.460854-04:00,35.23,90.0,35.39,41.0,18.42,5.0,18.43,736.0,16.7,1767.0,16.71,969.0,51.69,95.0,51.84,54.0,16.34,156.0,16.35,63.0,24.51,12.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:33:17.460854-04:00,35.23,90.0,35.39,41.0,18.42,5.0,18.43,736.0,16.7,1767.0,16.71,969.0,51.69,95.0,51.84,54.0,16.34,156.0,16.35,63.0,24.51,13.0,24.52,14.0,67.66,2.0,68.07,24.0
2021-09-30 09:33:17.460854-04:00,35.23,90.0,35.39,41.0,18.41,901.0,18.42,1.0,16.7,1767.0,16.71,969.0,51.69,95.0,51.84,54.0,16.34,156.0,16.35,63.0,24.51,13.0,24.52,14.0,67.66,2.0,68.07,24.0
