,00000,00100,00200,01000,01100,01200,02000,02100,02200,10000,10100,10200,11000,11100,11200,12000,12100,12200,20000,20100,20200,21000,21100,21200,22000,22100,22200,30000,30100,30200,31000,31100,31200,32000,32100,32200,40000,40100,40200,41000,41100,41200,42000,42100,42200,50000,50100,50200,51000,51100,51200,52000,52100,52200,00010,00110,00210,01010,01110,01210,02010,02110,02210,10010,10110,10210,11010,11110,11210,12010,12110,12210,20010,20110,20210,21010,21110,21210,22010,22110,22210,30010,30110,30210,31010,31110,31210,32010,32110,32210,40010,40110,40210,41010,41110,41210,42010,42110,42210,50010,50110,50210,51010,51110,51210,52010,52110,52210,000-10,001-10,002-10,010-10,011-10,012-10,020-10,021-10,022-10,100-10,101-10,102-10,110-10,111-10,112-10,120-10,121-10,122-10,200-10,201-10,202-10,210-10,211-10,212-10,220-10,221-10,222-10,300-10,301-10,302-10,310-10,311-10,312-10,320-10,321-10,322-10,400-10,401-10,402-10,410-10,411-10,412-10,420-10,421-10,422-10,500-10,501-10,502-10,510-10,511-10,512-10,520-10,521-10,522-10,00001,00101,00201,01001,01101,01201,02001,02101,02201,10001,10101,10201,11001,11101,11201,12001,12101,12201,20001,20101,20201,21001,21101,21201,22001,22101,22201,30001,30101,30201,31001,31101,31201,32001,32101,32201,40001,40101,40201,41001,41101,41201,42001,42101,42201,50001,50101,50201,51001,51101,51201,52001,52101,52201,0000-1,0010-1,0020-1,0100-1,0110-1,0120-1,0200-1,0210-1,0220-1,1000-1,1010-1,1020-1,1100-1,1110-1,1120-1,1200-1,1210-1,1220-1,2000-1,2010-1,2020-1,2100-1,2110-1,2120-1,2200-1,2210-1,2220-1,3000-1,3010-1,3020-1,3100-1,3110-1,3120-1,3200-1,3210-1,3220-1,4000-1,4010-1,4020-1,4100-1,4110-1,4120-1,4200-1,4210-1,4220-1,5000-1,5010-1,5020-1,5100-1,5110-1,5120-1,5200-1,5210-1,5220-1
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010330578512396695,0.008264462809917356,0.23140495867768596,0.07644628099173553,0.02066115702479339,0.09090909090909091,0.03305785123966942,0.010330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002066115702479339,0.0,0.0,0.004132231404958678,0.002066115702479339,0.0,0.0,0.0,0.0,0.002066115702479339,0.0,0.0,0.002066115702479339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012396694214876033,0.0,0.0,0.004132231404958678,0.004132231404958678,0.004132231404958678,0.010330578512396695,0.0,0.01859504132231405,0.0371900826446281,0.01652892561983471,0.028925619834710745,0.04338842975206612,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.002066115702479339,0.002066115702479339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004132231404958678,0.0,0.0,0.0,0.012396694214876033,0.004132231404958678,0.0,0.0,0.0,0.03512396694214876,0.030991735537190084,0.01652892561983471,0.05165289256198347,0.04132231404958678,0.014462809917355372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021148036253776436,0.006042296072507553,0.03323262839879154,0.29003021148036257,0.04154078549848943,0.01661631419939577,0.06873111782477341,0.0037764350453172208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007552870090634441,0.005287009063444109,0.0015105740181268882,0.0,0.0022658610271903325,0.0007552870090634441,0.0,0.0,0.0,0.0022658610271903325,0.0,0.0,0.0,0.0,0.0022658610271903325,0.0,0.0037764350453172208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022658610271903325,0.004531722054380665,0.02190332326283988,0.0037764350453172208,0.006042296072507553,0.015105740181268883,0.0,0.017371601208459216,0.030211480362537766,0.01812688821752266,0.0256797583081571,0.0581570996978852,0.00906344410876133,0.0022658610271903325,0.004531722054380665,0.0,0.0,0.0022658610271903325,0.0,0.0,0.0015105740181268882,0.0015105740181268882,0.0,0.0,0.0022658610271903325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015105740181268882,0.0007552870090634441,0.0,0.0,0.0022658610271903325,0.0030211480362537764,0.0,0.0007552870090634441,0.0,0.008308157099697885,0.06722054380664652,0.027190332326283987,0.0188821752265861,0.0513595166163142,0.008308157099697885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01756756756756757,0.02027027027027027,0.04864864864864865,0.2702702702702703,0.016216216216216217,0.02027027027027027,0.060810810810810814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013513513513513514,0.0,0.0013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012162162162162163,0.01756756756756757,0.006756756756756757,0.043243243243243246,0.010810810810810811,0.002702702702702703,0.00945945945945946,0.0013513513513513514,0.02027027027027027,0.024324324324324326,0.033783783783783786,0.03783783783783784,0.043243243243243246,0.008108108108108109,0.002702702702702703,0.0013513513513513514,0.0,0.0,0.0,0.0,0.004054054054054054,0.004054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013513513513513514,0.0,0.0,0.002702702702702703,0.006756756756756757,0.004054054054054054,0.06756756756756757,0.01891891891891892,0.013513513513513514,0.03918918918918919,0.025675675675675677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00441696113074205,0.0035335689045936395,0.0,0.011484098939929329,0.013250883392226149,0.013250883392226149,0.3286219081272085,0.0715547703180212,0.04151943462897526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013250883392226149,0.01060070671378092,0.0,0.007067137809187279,0.00530035335689046,0.0017667844522968198,0.0088339222614841,0.0,0.0,0.0,0.0017667844522968198,0.0,0.0,0.0008833922261484099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00265017667844523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008833922261484099,0.0,0.0,0.012367491166077738,0.0008833922261484099,0.015901060070671377,0.04240282685512368,0.011484098939929329,0.0,0.00530035335689046,0.007950530035335688,0.015901060070671377,0.006183745583038869,0.0017667844522968198,0.007067137809187279,0.018551236749116608,0.00265017667844523,0.0,0.0,0.0,0.0,0.0017667844522968198,0.0008833922261484099,0.0,0.0,0.0008833922261484099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006183745583038869,0.011484098939929329,0.0,0.0,0.0,0.0,0.0,0.0008833922261484099,0.0,0.023851590106007067,0.05742049469964664,0.03445229681978799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012494793835901709,0.0,0.0,0.023740108288213244,0.007913369429404415,0.03123698458975427,0.34443981674302376,0.05039566847147022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004581424406497293,0.022907122032486463,0.0020824656393169513,0.0012494793835901709,0.004581424406497293,0.0,0.0,0.0008329862557267805,0.0,0.0,0.0,0.0,0.0,0.0008329862557267805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003331945022907122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012494793835901709,0.0,0.004581424406497293,0.01749271137026239,0.004164931278633903,0.029154518950437316,0.07080383173677635,0.01665972511453561,0.003331945022907122,0.011245314452311536,0.008329862557267805,0.007080383173677634,0.009995835068721367,0.0058309037900874635,0.009162848812994586,0.025822573927530196,0.010412328196584756,0.0,0.0012494793835901709,0.0,0.0,0.0,0.0,0.0,0.0,0.0012494793835901709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024989587671803417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041649312786339027,0.0,0.0,0.0,0.0012494793835901709,0.0008329862557267805,0.0029154518950437317,0.003331945022907122,0.0,0.00041649312786339027,0.0,0.0,0.004581424406497293,0.0024989587671803417,0.023740108288213244,0.061640982923781756,0.044564764681382756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004248088360237893,0.0008496176720475786,0.0033984706881903144,0.022090059473237042,0.014443500424808835,0.06627017841971113,0.3806287170773152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008496176720475786,0.0008496176720475786,0.0,0.0,0.0,0.00594732370433305,0.006796941376380629,0.014443500424808835,0.0,0.002548853016142736,0.002548853016142736,0.004248088360237893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016992353440951572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033984706881903144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008496176720475786,0.0,0.013593882752761258,0.009345794392523364,0.03143585386576041,0.09005947323704333,0.034834324553950725,0.0,0.021240441801189464,0.005097706032285472,0.010195412064570943,0.01784197111299915,0.00594732370433305,0.018691588785046728,0.012744265080713678,0.002548853016142736,0.0,0.0008496176720475786,0.0,0.0,0.00594732370433305,0.0,0.0,0.0,0.0033984706881903144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005097706032285472,0.0,0.0,0.0,0.0,0.0,0.005097706032285472,0.0076465590484282074,0.0033984706881903144,0.0,0.0,0.0,0.0,0.0016992353440951572,0.0016992353440951572,0.004248088360237893,0.0356839422259983,0.01784197111299915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3806287170773152,0.06627017841971113,0.014443500424808835,0.022090059473237042,0.0033984706881903144,0.0008496176720475786,0.004248088360237893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033984706881903144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016992353440951572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004248088360237893,0.002548853016142736,0.002548853016142736,0.0,0.014443500424808835,0.006796941376380629,0.00594732370433305,0.0,0.0,0.0,0.0008496176720475786,0.0008496176720475786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01784197111299915,0.0356839422259983,0.004248088360237893,0.0016992353440951572,0.0016992353440951572,0.0,0.0,0.0,0.0,0.0033984706881903144,0.0076465590484282074,0.005097706032285472,0.0,0.0,0.0,0.0,0.0,0.005097706032285472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033984706881903144,0.0,0.0,0.0,0.00594732370433305,0.0,0.0,0.0008496176720475786,0.0,0.002548853016142736,0.012744265080713678,0.018691588785046728,0.00594732370433305,0.01784197111299915,0.010195412064570943,0.005097706032285472,0.021240441801189464,0.0,0.034834324553950725,0.09005947323704333,0.03143585386576041,0.009345794392523364,0.013593882752761258,0.0,0.0008496176720475786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05039566847147022,0.34443981674302376,0.03123698458975427,0.007913369429404415,0.023740108288213244,0.0,0.0,0.0012494793835901709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003331945022907122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008329862557267805,0.0,0.0,0.0,0.0,0.0,0.0008329862557267805,0.0,0.0,0.004581424406497293,0.0012494793835901709,0.0020824656393169513,0.022907122032486463,0.004581424406497293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044564764681382756,0.061640982923781756,0.023740108288213244,0.0024989587671803417,0.004581424406497293,0.0,0.0,0.00041649312786339027,0.0,0.003331945022907122,0.0029154518950437317,0.0008329862557267805,0.0012494793835901709,0.0,0.0,0.0,0.00041649312786339027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024989587671803417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012494793835901709,0.0,0.0,0.0,0.0,0.0,0.0,0.0012494793835901709,0.0,0.010412328196584756,0.025822573927530196,0.009162848812994586,0.0058309037900874635,0.009995835068721367,0.007080383173677634,0.008329862557267805,0.011245314452311536,0.003331945022907122,0.01665972511453561,0.07080383173677635,0.029154518950437316,0.004164931278633903,0.01749271137026239,0.004581424406497293,0.0,0.0012494793835901709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04151943462897526,0.0715547703180212,0.3286219081272085,0.013250883392226149,0.013250883392226149,0.011484098939929329,0.0,0.0035335689045936395,0.00441696113074205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00265017667844523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008833922261484099,0.0,0.0,0.0017667844522968198,0.0,0.0,0.0,0.0088339222614841,0.0017667844522968198,0.00530035335689046,0.007067137809187279,0.0,0.01060070671378092,0.013250883392226149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03445229681978799,0.05742049469964664,0.023851590106007067,0.0,0.0008833922261484099,0.0,0.0,0.0,0.0,0.0,0.011484098939929329,0.006183745583038869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008833922261484099,0.0,0.0,0.0008833922261484099,0.0017667844522968198,0.0,0.0,0.0,0.0,0.00265017667844523,0.018551236749116608,0.007067137809187279,0.0017667844522968198,0.006183745583038869,0.015901060070671377,0.007950530035335688,0.00530035335689046,0.0,0.011484098939929329,0.04240282685512368,0.015901060070671377,0.0008833922261484099,0.012367491166077738,0.0,0.0,0.0008833922261484099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060810810810810814,0.02027027027027027,0.016216216216216217,0.2702702702702703,0.04864864864864865,0.02027027027027027,0.01756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013513513513513514,0.0,0.0013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025675675675675677,0.03918918918918919,0.013513513513513514,0.01891891891891892,0.06756756756756757,0.004054054054054054,0.006756756756756757,0.002702702702702703,0.0,0.0,0.0013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004054054054054054,0.004054054054054054,0.0,0.0,0.0,0.0,0.0013513513513513514,0.002702702702702703,0.008108108108108109,0.043243243243243246,0.03783783783783784,0.033783783783783786,0.024324324324324326,0.02027027027027027,0.0013513513513513514,0.00945945945945946,0.002702702702702703,0.010810810810810811,0.043243243243243246,0.006756756756756757,0.01756756756756757,0.012162162162162163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
